id_reservation,price,nbr_reservations,nbr_visitors,marketing_spend,market_count,reservation_status,event_title,event_type,event_date,category_name,city,country,rating,comment,trend_score,growth_rate_pct,capacity_min,capacity_max,venue_type,entertainer_name,entertainer_category,nationality,followers_instagram,followers_tiktok,entertainer_price
6821,3796.0,42,3577,15000.0,10,pending,Bad huge decade.,Corporate Event,2023-01-08,Birthday,Sfax,Tunisie,1,So late goal matter.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2477,5561.0,229,3480,12000.0,0,cancelled,Some drug.,Birthday,2025-09-22,Wedding,Sfax,Tunisie,1,Head foreign oil.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15558,11278.0,298,962,26000.0,0,pending,Market understand.,Corporate Event,2022-04-23,Wedding,Sfax,Tunisie,5,Serious ready laugh age our.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5837,262.0,126,4896,22000.0,16,cancelled,Chance success trial.,Corporate Event,2022-09-07,Wedding,Sfax,Tunisie,3,Movement leg difficult bag challenge media over.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15116,1400.0,155,66,24000.0,0,cancelled,Daughter you.,Wedding,2022-04-18,Wedding,Sfax,Tunisie,4,Chair rock computer lose resource speak fish enter.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
853,11414.0,126,4896,17000.0,10,confirmed,Later.,Wedding,2025-03-26,Birthday,Sfax,Tunisie,5,Others improve nation provide.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
9208,12116.0,249,22215,20000.0,3,cancelled,Detail key public.,Birthday,2023-11-28,Corporate,Sfax,Tunisie,4,Own for television the.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1771,7847.0,229,3480,23000.0,3,cancelled,Interest leader hot.,Corporate Event,2024-05-17,Corporate,Sfax,Tunisie,2,Character head tell sometimes establish worker.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
903,3193.0,252,1608,24000.0,0,pending,Country director.,Corporate Event,2024-02-26,Wedding,Sfax,Tunisie,2,Officer oil however while.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7604,978.0,239,4101,17000.0,16,confirmed,Night reason peace.,Birthday,2024-03-18,Wedding,Sfax,Tunisie,3,Southern team prevent girl thus run national.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
4843,3869.0,176,3661,24000.0,10,cancelled,Machine speak.,Corporate Event,2023-02-24,Birthday,Sfax,Tunisie,3,Mention summer range fill cup four.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5717,13250.0,252,1608,12000.0,0,cancelled,Admit material news.,Corporate Event,2022-08-02,Wedding,Sfax,Tunisie,1,Activity you very recently.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1398,8443.0,298,962,19000.0,10,cancelled,Side build arm.,Birthday,2023-07-20,Birthday,Sfax,Tunisie,3,Effort order child sea window who certainly.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5847,6347.0,126,4896,23000.0,16,confirmed,Somebody start consumer.,Birthday,2025-10-04,Wedding,Sfax,Tunisie,2,General have base key your argue.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5396,7920.0,176,3661,19000.0,10,confirmed,Practice start house condition.,Corporate Event,2023-11-03,Birthday,Sfax,Tunisie,1,Employee forward most memory.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
8714,9429.0,176,3661,23000.0,3,pending,Coach.,Wedding,2022-12-17,Corporate,Sfax,Tunisie,2,Pattern affect look.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
14772,13611.0,42,3577,26000.0,10,pending,Over energy college.,Corporate Event,2024-11-09,Birthday,Sfax,Tunisie,1,Generation watch wide by.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
5565,4900.0,202,1983,13000.0,0,cancelled,Trouble college.,Wedding,2022-03-25,Wedding,Sfax,Tunisie,2,Loss better particular free size.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17527,3402.0,249,22215,21000.0,16,pending,Official by keep.,Birthday,2024-05-23,Wedding,Sfax,Tunisie,1,Floor course sense fact life same even likely.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16184,7837.0,239,4101,20000.0,0,cancelled,Direction born each.,Corporate Event,2024-12-15,Wedding,Sfax,Tunisie,4,Miss himself catch whatever outside hotel.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3196,10981.0,42,3577,15000.0,3,confirmed,Opportunity piece speech.,Wedding,2025-07-12,Corporate,Sfax,Tunisie,1,Everyone white rich beautiful.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1962,98610.0,229,3480,24000.0,16,pending,Enter machine.,Wedding,2023-03-23,Wedding,Sfax,Tunisie,3,These store some culture minute time need.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5057,3166.0,249,22215,26000.0,0,confirmed,Training close speech.,Birthday,2023-01-14,Wedding,Sfax,Tunisie,3,Leader cause amount tough begin.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11054,14381.0,126,4896,23000.0,0,cancelled,Trouble government evening.,Birthday,2023-06-20,Wedding,Sfax,Tunisie,3,Couple actually tree although natural about as.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3360,10309.0,298,962,15000.0,0,confirmed,Low.,Corporate Event,2024-02-24,Wedding,Sfax,Tunisie,4,Catch fire player several thought rate statement.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17694,3370.0,252,1608,12000.0,3,cancelled,Job new soon.,Corporate Event,2022-03-06,Corporate,Sfax,Tunisie,1,Down movie then as position reason specific.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
4750,6977.0,229,3480,17000.0,0,cancelled,Use yourself.,Birthday,2022-09-05,Wedding,Sfax,Tunisie,1,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3316,3253.0,155,66,26000.0,3,confirmed,Nothing reach.,Birthday,2025-09-02,Corporate,Sfax,Tunisie,5,Child quickly small manager.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
7099,1427.0,252,1608,19000.0,16,pending,Wide next Mrs.,Corporate Event,2022-09-27,Wedding,Sfax,Tunisie,2,Expect authority land watch street career anything.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6186,292.0,249,22215,12000.0,0,confirmed,Campaign card similar.,Corporate Event,2025-06-27,Wedding,Sfax,Tunisie,2,Behavior only street full.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
16609,14997.0,239,4101,21000.0,16,confirmed,Boy natural.,Corporate Event,2025-08-03,Wedding,Sfax,Tunisie,3,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17097,2330.0,42,3577,26000.0,10,pending,Past guy instead.,Wedding,2024-02-24,Birthday,Sfax,Tunisie,5,Onto young world big.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
17519,10574.0,202,1983,24000.0,0,confirmed,Without record.,Wedding,2024-08-08,Wedding,Sfax,Tunisie,5,Social drug mother enough.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6258,14061.0,239,4101,25000.0,0,cancelled,Now particularly best.,Corporate Event,2023-07-23,Wedding,Sfax,Tunisie,2,Natural want personal enter measure.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8582,13437.0,176,3661,26000.0,3,confirmed,Appear if.,Wedding,2022-09-11,Corporate,Sfax,Tunisie,1,Try order kind sometimes.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11556,3014.0,155,66,20000.0,10,pending,Pay environment.,Wedding,2024-08-27,Birthday,Sfax,Tunisie,2,Stay various whose.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
65,8753.0,252,1608,25000.0,16,cancelled,Article all.,Corporate Event,2023-12-11,Wedding,Sfax,Tunisie,1,Direction once eat.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17411,2848.0,126,4896,21000.0,0,pending,Heart evidence general.,Birthday,2023-01-12,Wedding,Sfax,Tunisie,1,Sign today themselves use agree push.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
264,4329.0,249,22215,12000.0,16,pending,Receive guy road teach.,Corporate Event,2024-11-03,Wedding,Sfax,Tunisie,3,Simple social long sit media remember.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
769,14766.0,203,1417,22000.0,3,pending,Turn hair property.,Wedding,2024-02-10,Corporate,Sfax,Tunisie,4,Couple health trouble really capital realize.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
3625,13440.0,155,66,17000.0,10,confirmed,Near always ok.,Wedding,2024-09-26,Birthday,Sfax,Tunisie,3,Past any forward treat himself source.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
3920,9839.0,126,4896,19000.0,0,cancelled,Heart cold share.,Wedding,2022-05-16,Wedding,Sfax,Tunisie,4,Opportunity from he actually piece property green.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9503,581.0,155,66,24000.0,3,confirmed,Middle report.,Corporate Event,2024-10-20,Corporate,Sfax,Tunisie,2,West old guy get shake because.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
7370,6737.0,298,962,25000.0,16,cancelled,Page know peace.,Wedding,2024-04-01,Wedding,Sfax,Tunisie,2,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9707,3572.0,298,962,22000.0,16,confirmed,Court term choice.,Corporate Event,2022-10-12,Wedding,Sfax,Tunisie,4,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17430,2754.0,239,4101,26000.0,3,cancelled,Building stuff girl.,Corporate Event,2024-07-31,Corporate,Sfax,Tunisie,2,Wall big parent staff.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17389,13986.0,42,3577,17000.0,0,pending,Miss culture.,Birthday,2023-06-04,Wedding,Sfax,Tunisie,4,Lay ready heavy letter pretty find process good.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12068,5412.0,42,3577,24000.0,3,confirmed,Skin item toward.,Wedding,2022-12-15,Corporate,Sfax,Tunisie,4,Realize scientist deal quality.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
5742,12519.0,202,1983,12000.0,10,pending,Leader raise.,Birthday,2022-05-09,Birthday,Sfax,Tunisie,1,Picture blue cover threat natural marriage along.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
13699,14507.0,203,1417,15000.0,10,pending,Space enjoy child.,Wedding,2023-05-30,Birthday,Sfax,Tunisie,2,Movie open particular build kitchen true all.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
6756,10160.0,249,22215,21000.0,16,cancelled,Pm like strong.,Wedding,2025-02-19,Wedding,Sfax,Tunisie,4,Even smile activity factor television.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
486,4969.0,126,4896,25000.0,16,pending,Seven road argue.,Wedding,2022-01-15,Wedding,Sfax,Tunisie,1,On market tough look woman.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
3820,5413.0,239,4101,20000.0,0,cancelled,Recognize both century.,Birthday,2022-06-14,Wedding,Sfax,Tunisie,2,Loss dog energy fight check glass.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12697,8171.0,126,4896,25000.0,3,cancelled,Phone agree suggest quality.,Wedding,2023-11-16,Corporate,Sfax,Tunisie,5,Approach into poor leave education exactly.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
11307,6544.0,155,66,20000.0,16,cancelled,Political son.,Birthday,2022-04-27,Wedding,Sfax,Tunisie,5,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
12124,10019.0,202,1983,26000.0,3,cancelled,Like continue school.,Wedding,2022-07-14,Corporate,Sfax,Tunisie,2,Staff vote manager this.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1494,4223.0,203,1417,24000.0,0,confirmed,Yeah theory spend.,Birthday,2025-12-16,Wedding,Sfax,Tunisie,2,Upon range door weight sort.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
893,9159.0,229,3480,17000.0,10,cancelled,Identify.,Wedding,2022-02-06,Birthday,Sfax,Tunisie,2,Keep above along government television you let boy.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
3183,13097.0,42,3577,19000.0,0,confirmed,Certain impact.,Birthday,2025-12-28,Wedding,Sfax,Tunisie,2,President including member society performance professor direction.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
8495,7356.0,155,66,26000.0,0,confirmed,Next write.,Birthday,2024-07-05,Wedding,Sfax,Tunisie,4,Individual allow economic begin mission.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14551,7963.0,202,1983,26000.0,16,confirmed,Address with.,Wedding,2022-07-30,Wedding,Sfax,Tunisie,3,Bill maintain choose only west listen.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
5464,10170.0,202,1983,24000.0,3,confirmed,Age draw.,Wedding,2022-10-07,Corporate,Sfax,Tunisie,5,NaN,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
6181,8595.0,203,1258,23000.0,3,pending,Level care.,Birthday,2022-01-28,Corporate,Sfax,Tunisie,4,Begin gun white six.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
10447,13087.0,249,22215,23000.0,16,confirmed,Instead rate.,Wedding,2022-07-15,Wedding,Sfax,Tunisie,2,Present that team important skill.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
830,12688.0,202,1983,23000.0,16,confirmed,We challenge.,Birthday,2023-09-22,Wedding,Sfax,Tunisie,5,Employee interview product light be inside.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11021,10525.0,176,3661,20000.0,16,confirmed,War entire.,Wedding,2024-03-22,Wedding,Sfax,Tunisie,2,Physical through race.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9249,6273.0,249,22215,15000.0,16,pending,Of bad high.,Wedding,2025-04-10,Wedding,Sfax,Tunisie,2,Benefit already something bed argue actually figure.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17206,5309.0,42,3577,22000.0,0,confirmed,Quite suddenly.,Wedding,2025-09-11,Wedding,Sfax,Tunisie,5,NaN,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
15992,12831.0,202,1983,21000.0,3,pending,Style sign.,Wedding,2023-04-25,Corporate,Sfax,Tunisie,5,Not practice address.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
13185,1846.0,203,1258,24000.0,0,confirmed,Those evening wear.,Corporate Event,2022-11-14,Wedding,Sfax,Tunisie,2,Television suddenly early heart.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
10318,3307.0,126,4896,17000.0,0,pending,Into up table.,Birthday,2024-10-01,Wedding,Sfax,Tunisie,5,Owner current result table.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6853,14262.0,298,962,25000.0,0,pending,Analysis design.,Corporate Event,2023-01-12,Wedding,Sfax,Tunisie,4,Scene stuff easy listen act billion benefit.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17543,2319.0,203,1258,12000.0,16,pending,Size middle economy free.,Birthday,2022-10-21,Wedding,Sfax,Tunisie,1,Affect safe most stop.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
6852,5304.0,229,3480,13000.0,3,confirmed,Suddenly ability life.,Birthday,2024-07-20,Corporate,Sfax,Tunisie,1,Employee product so who away history.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
17278,4158.0,239,4101,22000.0,10,pending,Student sing now.,Birthday,2025-10-28,Birthday,Sfax,Tunisie,5,Life poor defense culture.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
14245,13582.0,229,3480,20000.0,3,cancelled,Put professor.,Birthday,2025-08-29,Corporate,Sfax,Tunisie,4,Court party training upon film.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
1978,1145.0,298,962,21000.0,0,confirmed,When difference.,Wedding,2022-02-10,Wedding,Sfax,Tunisie,4,Large prevent time term.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
17066,1714.0,203,1258,15000.0,0,cancelled,Together bad.,Corporate Event,2024-08-22,Wedding,Sfax,Tunisie,1,Early development indeed from.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7035,11514.0,176,3661,21000.0,3,confirmed,Office behavior would.,Birthday,2022-03-18,Corporate,Sfax,Tunisie,1,NaN,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8790,2043.0,202,1983,20000.0,10,pending,Research.,Birthday,2023-01-08,Birthday,Sfax,Tunisie,4,Movement system if direction much hot.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
2695,4611.0,239,4101,19000.0,10,confirmed,Around minute.,Birthday,2024-02-17,Birthday,Sfax,Tunisie,4,Around produce outside treat poor inside herself.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
16084,11652.0,239,4101,22000.0,0,pending,Pay various candidate.,Corporate Event,2024-02-13,Wedding,Sfax,Tunisie,2,Source near remain subject.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
7813,9118.0,239,4101,26000.0,10,confirmed,Head outside.,Birthday,2025-06-27,Birthday,Sfax,Tunisie,1,May table fact yard because.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
10487,13812.0,176,3661,19000.0,0,cancelled,Yeah hard very.,Corporate Event,2025-02-13,Wedding,Sfax,Tunisie,5,Organization sing need.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13058,11437.0,298,962,19000.0,16,confirmed,Floor pull someone.,Corporate Event,2022-12-31,Wedding,Sfax,Tunisie,4,Occur anyone road five mother off.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9729,14008.0,298,962,20000.0,0,pending,Social culture real.,Corporate Event,2022-05-12,Wedding,Sfax,Tunisie,2,Season study which.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
14471,9070.0,203,1417,26000.0,0,confirmed,Talk follow build.,Wedding,2022-11-04,Wedding,Sfax,Tunisie,3,Rest test marriage send.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1353,101250.0,239,4101,17000.0,3,confirmed,Mind rule.,Wedding,2023-01-23,Corporate,Sfax,Tunisie,1,Strategy cold space attention condition born indeed.,0.0,0.0,200,500,Hotel,Marambenazizaofficial,"Actors, TV Host",Tunisian,2600000,40600,25000
8497,3182.0,126,4896,17000.0,16,pending,Player nearly officer.,Birthday,2022-04-21,Wedding,Sfax,Tunisie,2,Reality whom fire computer peace stop.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
1898,9344.0,229,3480,25000.0,0,pending,No baby.,Birthday,2022-09-26,Wedding,Sfax,Tunisie,5,Republican by scientist talk model state.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
13104,4739.0,249,22215,23000.0,0,cancelled,Movie imagine.,Wedding,2025-12-22,Wedding,Sfax,Tunisie,1,Every always name month member level.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
11861,8650.0,202,1983,24000.0,16,cancelled,Approach life term.,Corporate Event,2024-02-24,Wedding,Sfax,Tunisie,5,Increase east yes main one.,0.0,0.0,200,500,Hotel,Ghadamaatouk,"Singer, Actors",Tunisian,765800,64700,6000
9977,8840.0,203,1258,15000.0,10,confirmed,Whether human.,Corporate Event,2025-10-31,Birthday,Sfax,Tunisie,5,Account phone history worker have.,0.0,0.0,200,500,Hotel,Mehdi r2m officiel,Singer,Tunisian,0,0,60
